Código Establecimiento,Nombre Establecimiento,Dependencia Establecimiento,Nombre Región,Nombre Comuna,Área Geográfica,Niños con Desnutrición,Prevalencia Desnutrición niños,Niñas con Desnutrición,Prevalencia Desnutrición niñas,Niños con Bajo Peso,Prevalencia Bajo Peso niños,Niñas con Bajo Peso,Prevalencia Bajo Peso niñas,Niños con Peso Normal,Prevalencia Peso Normal niños,Niñas con Peso Normal,Prevalencia Peso Normal niñas,Niños con Sobrepeso,Prevalencia Sobrepeso niños,Niñas con Sobrepeso,Prevalencia Sobrepeso niñas,Niños con Obesidad,Prevalencia Obesidad niños,Niñas con Obesidad,Prevalencia Obesidad niñas,Niños con Retraso en Talla,Prevalencia Retraso en talla niños,Niñas con Retraso en talla,Prevalencia Retraso en talla niñas,Total Niños,Total Niñas
12242,COLEGIO PUDAHUEL,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,1,"0,05",0,"0,00",3,"0,14",0,"0,00",10,"0,48",8,"0,40",4,"0,19",10,"0,50",3,"0,14",2,"0,10",1,"0,05",0,"0,00",21,20
24790,COLEGIO EL PRADO,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,10",7,"0,70",4,"0,40",2,"0,20",4,"0,40",1,"0,10",1,"0,10",0,"0,00",0,"0,00",10,10
24843,COLEGIO POLIV. SAN LUIS BELTRAN,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"0,36",16,"0,48",20,"0,56",16,"0,48",3,"0,08",1,"0,03",2,"0,06",2,"0,06",36,33
24889,LICEO MONSENOR ENRIQUE ALVEAR,MUNICIPAL,Metropolitana,PUDAHUEL,URBANO,1,"0,02",0,"0,00",0,"0,00",1,"0,02",21,"0,49",25,"0,56",13,"0,30",15,"0,33",8,"0,19",4,"0,09",0,"0,00",0,"0,00",43,45
24966,COLEGIO SAN FELIPE,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",1,"0,06",2,"0,09",9,"0,50",13,"0,59",4,"0,22",5,"0,23",4,"0,22",2,"0,09",1,"0,06",0,"0,00",18,22
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",1,"0,05",1,"0,04",8,"0,38",12,"0,46",10,"0,48",9,"0,35",2,"0,10",4,"0,15",0,"0,00",2,"0,08",21,26
25496,INSTITUTO TECNOLOGICO SAN MATEO,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",2,"0,02",2,"0,03",49,"0,40",31,"0,40",44,"0,36",22,"0,28",27,"0,22",23,"0,29",2,"0,02",2,"0,03",122,78
25895,COLEGIO SANTIAGO DE PUDAHUEL,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",1,"0,04",0,"0,00",7,"0,30",22,"0,81",15,"0,65",5,"0,19",0,"0,00",0,"0,00",0,"0,00",0,"0,00",23,27
25922,COLEGIO TERRA AUSTRALIS,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"0,33",13,"0,65",9,"0,50",6,"0,30",3,"0,17",1,"0,05",0,"0,00",0,"0,00",18,20
26260,ESCUELA PART. BOSTON COLLEGE PUDAHUEL,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,1,"0,02",0,"0,00",3,"0,07",1,"0,02",16,"0,36",24,"0,53",10,"0,23",18,"0,40",14,"0,32",2,"0,04",0,"0,00",0,"0,00",44,45
26365,COLEGIO SAN ALBERTO HURTADO DE PUDAHUEL,PARTICULAR SUBVENCIONADO,Metropolitana,PUDAHUEL,URBANO,2,"0,05",0,"0,00",1,"0,03",1,"0,03",21,"0,55",19,"0,54",10,"0,26",9,"0,26",4,"0,11",6,"0,17",0,"0,00",0,"0,00",38,35
8645,LICEO JOSE DOMINGO CANAS,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",1,"0,01",1,"0,02",4,"0,06",29,"0,57",50,"0,71",16,"0,31",13,"0,19",5,"0,10",2,"0,03",0,"0,00",0,"0,00",51,70
10246,COLEGIO POLIV. SANTA MARIA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",3,"0,04",2,"0,02",28,"0,39",47,"0,52",34,"0,47",38,"0,42",7,"0,10",3,"0,03",1,"0,01",1,"0,01",72,90
12117,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,MUNICIPAL,Metropolitana,QUILICURA,URBANO,2,"0,02",0,"0,00",11,"0,10",4,"0,05",59,"0,54",50,"0,60",31,"0,28",21,"0,25",7,"0,06",8,"0,10",5,"0,05",0,"0,00",110,83
24769,COLEGIO SAN ISAAC JOGUES,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",1,"0,05",1,"0,05",11,"0,55",9,"0,43",6,"0,30",8,"0,38",2,"0,10",3,"0,14",0,"0,00",0,"0,00",20,21
25182,LICEO ALCALDE JORGE INDO,MUNICIPAL,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"0,48",8,"0,53",7,"0,33",6,"0,40",4,"0,19",1,"0,07",0,"0,00",0,"0,00",21,15
25386,COLEGIO PARTICULAR NOVO MUNDO,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,02",24,"0,40",23,"0,48",24,"0,40",15,"0,31",12,"0,20",9,"0,19",1,"0,02",0,"0,00",60,48
25387,COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,1,"0,02",0,"0,00",3,"0,05",2,"0,03",36,"0,56",41,"0,57",16,"0,25",24,"0,33",8,"0,13",5,"0,07",1,"0,02",2,"0,03",64,72
25542,COLEGIO SANTA BARBARA H.S.,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",2,"0,04",0,"0,00",38,"0,68",21,"0,84",12,"0,21",3,"0,12",4,"0,07",1,"0,04",2,"0,04",0,"0,00",56,25
25599,COLEGIO PART. SAN PEDRO DE QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",1,"0,05",0,"0,00",7,"0,37",12,"0,52",8,"0,42",8,"0,35",3,"0,16",3,"0,13",1,"0,05",0,"0,00",19,23
25829,COLEGIO PART. SAN ADRIAN DE QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",2,"0,05",2,"0,06",21,"0,57",29,"0,81",13,"0,35",5,"0,14",1,"0,03",0,"0,00",0,"0,00",0,"0,00",37,36
25853,COLEGIO POLIVALENTE NOVO HORIZONTE,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,1,"0,01",1,"0,01",7,"0,07",2,"0,01",49,"0,47",92,"0,67",42,"0,40",35,"0,26",5,"0,05",7,"0,05",4,"0,04",4,"0,03",104,137
25929,COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",6,"0,13",0,"0,00",22,"0,47",21,"0,60",16,"0,34",12,"0,34",3,"0,06",2,"0,06",1,"0,02",1,"0,03",47,35
25961,COLEGIO PALMARES,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,1,"0,02",2,"0,03",6,"0,11",2,"0,03",28,"0,49",45,"0,76",15,"0,26",7,"0,12",7,"0,12",3,"0,05",0,"0,00",0,"0,00",57,59
25988,COLEGIO JUAN LUIS UNDURRAGA ANINAT,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",4,"0,09",4,"0,08",21,"0,45",28,"0,55",18,"0,38",12,"0,24",4,"0,09",7,"0,14",1,"0,02",0,"0,00",47,51
26083,COLEGIO SAN ALBERTO HURTADO,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,1,"0,07",0,"0,00",0,"0,00",0,"0,00",9,"0,60",12,"0,67",4,"0,27",6,"0,33",1,"0,07",0,"0,00",0,"0,00",0,"0,00",15,18
26110,COLEGIO SANTIAGO - QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,50",5,"0,71",0,"0,00",1,"0,14",1,"0,50",1,"0,14",0,"0,00",1,"0,14",0,"0,00",7,2
26168,COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"0,44",13,"0,87",5,"0,56",2,"0,13",0,"0,00",0,"0,00",3,"0,33",1,"0,07",9,15
31083,LICEO PAULA JARAQUEMADA DE QUILICURA,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",2,"0,07",2,"0,04",14,"0,50",33,"0,69",12,"0,43",9,"0,19",0,"0,00",4,"0,08",0,"0,00",0,"0,00",28,48
31299,LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUIN DE QUILICURA,MUNICIPAL,Metropolitana,QUILICURA,URBANO,0,"0,00",2,"0,05",3,"0,08",1,"0,03",16,"0,43",13,"0,33",11,"0,30",22,"0,55",7,"0,19",2,"0,05",1,"0,03",4,"0,10",37,40
31378,ESCUELA BÁSICA PALMARES ORIENTE,PARTICULAR SUBVENCIONADO,Metropolitana,QUILICURA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"0,38",20,"0,44",17,"0,59",20,"0,44",1,"0,03",5,"0,11",0,"0,00",0,"0,00",29,45
8508,LICEO POLIVALENTE JUAN A.RIOS,MUNICIPAL,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",1,"0,05",1,"0,03",6,"0,30",15,"0,39",12,"0,60",20,"0,53",1,"0,05",2,"0,05",0,"0,00",2,"0,05",20,38
8511,LICEO EXPERIMENTAL ARTISTICO B-65,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",1,"0,03",1,"0,02",29,"0,73",36,"0,69",6,"0,15",12,"0,23",4,"0,10",3,"0,06",1,"0,03",2,"0,04",40,52
8629,COLEGIO POLITÉCNICO SANTA ANA,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,0,0,"0,00",0,0,1,"0,01",0,0,46,"0,55",0,0,34,"0,40",0,0,3,"0,04",0,0,0,"0,00",0,84
9982,LICEO COMERCIAL MOLINA LAVIN,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",4,"0,03",3,"0,03",3,"0,02",42,"0,41",73,"0,55",37,"0,36",37,"0,28",20,"0,20",16,"0,12",3,"0,03",6,"0,05",102,133
9985,LICEO GUILLERMO LABARCA HUBERTSON,MUNICIPAL,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",1,"0,02",2,"0,03",26,"0,50",25,"0,41",17,"0,33",25,"0,41",8,"0,15",9,"0,15",2,"0,04",2,"0,03",52,61
9986,LICEO POLITECNICO,MUNICIPAL,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",2,"0,03",3,"0,04",27,"0,46",33,"0,47",22,"0,37",30,"0,43",8,"0,14",4,"0,06",6,"0,10",1,"0,01",59,70
10023,LICEO ALBERTO HURTADO,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,1,"0,02",1,"0,03",2,"0,04",7,"0,19",32,"0,62",17,"0,46",12,"0,23",7,"0,19",5,"0,10",5,"0,14",1,"0,02",0,"0,00",52,37
10030,LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",5,"0,06",0,"0,00",62,"0,71",62,"0,74",20,"0,23",22,"0,26",0,"0,00",0,"0,00",1,"0,01",0,"0,00",87,84
10042,ESCUELA PARTICULAR ELVIRA HURTADO DE M.,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",3,"0,10",3,"0,05",20,"0,67",36,"0,63",6,"0,20",13,"0,23",1,"0,03",5,"0,09",1,"0,03",0,"0,00",30,57
10044,CENTRO EDUCACIONAL ALBERTO HURTADO,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,5,"0,05",0,"0,00",11,"0,12",4,"0,13",44,"0,48",17,"0,57",23,"0,25",7,"0,23",8,"0,09",2,"0,07",3,"0,03",0,"0,00",91,30
10059,ESCUELA INDUSTRIAL SIMON BOLIVAR,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",1,"0,01",0,"0,00",39,"0,38",10,"0,34",34,"0,33",15,"0,52",29,"0,28",4,"0,14",1,"0,01",1,"0,03",103,29
10073,LICEO INDUSTRIAL VICENTE PEREZ ROSALES,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,1,"0,01",0,"0,00",5,"0,03",0,"0,00",79,"0,42",2,"0,22",61,"0,32",6,"0,67",42,"0,22",1,"0,11",5,"0,03",0,"0,00",188,9
11831,LICEO INDUSTRIAL BENJAMIN FRANKLIN,MUNICIPAL,Metropolitana,QUINTA NORMAL,URBANO,5,"0,02",0,"0,00",9,"0,04",2,"0,08",91,"0,42",15,"0,63",81,"0,37",6,"0,25",33,"0,15",1,"0,04",3,"0,01",0,"0,00",219,24
12241,COLEGIO CORAZON DE JESUS,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,06",2,"0,33",7,"0,41",3,"0,50",9,"0,53",1,"0,17",0,"0,00",1,"0,17",0,"0,00",6,17
25508,COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,PARTICULAR SUBVENCIONADO,Metropolitana,QUINTA NORMAL,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"0,56",16,"0,76",8,"0,44",5,"0,24",0,"0,00",0,"0,00",0,"0,00",21,18
8494,LICEO VALENTIN LETELIER,MUNICIPAL,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",3,"0,04",0,"0,00",58,"0,72",28,"0,78",17,"0,21",7,"0,19",3,"0,04",1,"0,03",4,"0,05",1,"0,03",81,36
8502,LICEO COMERCIAL LUIS CORREA PRIETO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",5,"0,07",3,"0,03",33,"0,48",47,"0,43",22,"0,32",42,"0,38",9,"0,13",18,"0,16",1,"0,01",0,"0,00",69,110
8510,LICEO PAULA JARAQUEMADA,MUNICIPAL,Metropolitana,RECOLETA,URBANO,0,0,0,"0,00",0,0,3,"0,05",0,0,41,"0,75",0,0,10,"0,18",0,0,1,"0,02",0,0,1,"0,02",0,55
8614,COLEGIO MARIA TERESA CANCINO AGUILAR,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,0,0,"0,00",0,0,4,"0,06",0,0,42,"0,60",0,0,17,"0,24",0,0,7,"0,10",0,0,5,"0,07",0,70
8632,LICEO POLIVALENTE SANTA JULIANA,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",2,"0,03",3,"0,03",31,"0,42",33,"0,38",29,"0,39",39,"0,45",12,"0,16",11,"0,13",0,"0,00",3,"0,03",74,86
8636,LICEO LEONARDO MURIALDO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",4,"0,06",1,"0,01",32,"0,48",40,"0,60",19,"0,28",24,"0,36",12,"0,18",2,"0,03",1,"0,01",1,"0,01",67,67
8650,COLEGIO SAN BENILDO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,3,"0,07",2,"0,04",5,"0,12",2,"0,04",18,"0,44",26,"0,48",12,"0,29",14,"0,26",3,"0,07",10,"0,19",1,"0,02",2,"0,04",41,54
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",1,"0,02",1,"0,02",27,"0,64",27,"0,55",10,"0,24",16,"0,33",4,"0,10",5,"0,10",0,"0,00",0,"0,00",42,49
8813,LICEO INDUSTRIAL Y DE MINAS IGNACIO DOMEY,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,2,"0,01",1,"0,03",9,"0,04",2,"0,05",91,"0,38",15,"0,38",84,"0,35",12,"0,31",51,"0,22",9,"0,23",1,"0,00",4,"0,10",237,39
10248,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"0,18",10,"0,23",28,"0,70",29,"0,66",5,"0,13",5,"0,11",2,"0,05",3,"0,07",40,44
10252,LICEO ARTURO PEREZ CANTO,MUNICIPAL,Metropolitana,RECOLETA,URBANO,1,"0,02",0,"0,00",2,"0,05",1,"0,03",20,"0,48",15,"0,52",14,"0,33",10,"0,34",5,"0,12",3,"0,10",1,"0,02",0,"0,00",42,29
10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,MUNICIPAL,Metropolitana,RECOLETA,URBANO,1,"0,03",0,"0,00",0,"0,00",2,"0,06",20,"0,63",24,"0,77",11,"0,34",5,"0,16",0,"0,00",0,"0,00",10,"0,31",3,"0,10",32,31
10255,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,MUNICIPAL,Metropolitana,RECOLETA,URBANO,2,"0,04",0,"0,00",1,"0,02",7,"0,05",30,"0,59",89,"0,60",13,"0,25",41,"0,28",5,"0,10",11,"0,07",6,"0,12",4,"0,03",51,148
10313,COLEGIO POLIV. ALEJANDRO FLORES,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"0,41",23,"0,68",14,"0,48",11,"0,32",3,"0,10",0,"0,00",0,"0,00",2,"0,06",29,34
10320,LICEO AVENIDA RECOLETA,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,1,"0,02",1,"0,01",5,"0,10",2,"0,03",27,"0,52",41,"0,59",12,"0,23",22,"0,32",7,"0,13",3,"0,04",2,"0,04",0,"0,00",52,69
10352,ESC.BASICA PART. NUEVA AURORA DE CHILE,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",1,"0,05",1,"0,04",1,"0,05",3,"0,12",10,"0,50",15,"0,60",6,"0,30",6,"0,24",2,"0,10",0,"0,00",1,"0,05",25,20
10396,LICEO POLIVALENTE RAFAEL DONOSO CARRASCO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,3,"0,02",0,"0,00",5,"0,04",2,"0,03",61,"0,49",21,"0,34",38,"0,30",27,"0,44",18,"0,14",11,"0,18",6,"0,05",6,"0,10",125,61
10397,LICEO INDUSTRIAL DE RECOLETA,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",48,"0,41",7,"0,64",48,"0,41",3,"0,27",20,"0,17",1,"0,09",6,"0,05",1,"0,09",116,11
11965,CENTRO EDUCACIONAL SAN LORENZO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,1,"0,03",0,"0,00",1,"0,03",1,"0,04",19,"0,54",16,"0,62",10,"0,29",5,"0,19",4,"0,11",4,"0,15",0,"0,00",0,"0,00",35,26
24423,COLEGIO SAN JUAN DIEGO,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",1,"0,03",0,"0,00",14,"0,40",20,"0,61",15,"0,43",8,"0,24",5,"0,14",5,"0,15",0,"0,00",0,"0,00",35,33
25138,COLEGIO ALBERT EINSTEIN,PARTICULAR SUBVENCIONADO,Metropolitana,RECOLETA,URBANO,0,"0,00",0,"0,00",1,"0,06",2,"0,22",10,"0,56",7,"0,78",5,"0,28",0,"0,00",2,"0,11",0,"0,00",2,"0,11",1,"0,11",18,9
10196,LICEO INDUSTRIAL BENJAMIN DAVILA LARRAIN,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,1,"0,01",1,"0,01",3,"0,03",3,"0,03",62,"0,52",52,"0,45",34,"0,28",40,"0,35",20,"0,17",19,"0,17",2,"0,02",2,"0,02",120,115
10232,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,0,"0,00",0,"0,00",2,"0,10",2,"0,04",11,"0,52",18,"0,38",5,"0,24",22,"0,47",3,"0,14",5,"0,11",0,"0,00",1,"0,02",21,47
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,1,"0,01",0,"0,00",4,"0,04",2,"0,03",46,"0,51",44,"0,65",30,"0,33",19,"0,28",10,"0,11",3,"0,04",2,"0,02",2,"0,03",91,68
24482,LICEO POLITECNICO PARTICULAR ANDES,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,4,"0,01",0,"0,00",12,"0,04",1,"0,01",133,"0,49",48,"0,56",86,"0,32",31,"0,36",36,"0,13",5,"0,06",7,"0,03",1,"0,01",271,85
24498,COLEGIO SAN JOAQUIN,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"0,39",10,"0,42",6,"0,33",8,"0,33",5,"0,28",6,"0,25",2,"0,11",0,"0,00",18,24
24623,ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,1,"0,03",0,"0,00",2,"0,05",1,"0,02",15,"0,39",32,"0,64",13,"0,34",14,"0,28",7,"0,18",3,"0,06",0,"0,00",0,"0,00",38,50
24828,LICEO POLITEC.PARTIC.EL SENOR DE RENCA,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,02",17,"0,30",22,"0,40",18,"0,32",14,"0,25",22,"0,39",18,"0,33",18,"0,32",6,"0,11",57,55
25303,CENTRO EDUCACIONAL LAURA VICUNA,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"0,92",16,"1,00",1,"0,08",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,16
26219,CENTRO EDUC. GOYENECHEA,PARTICULAR SUBVENCIONADO,Metropolitana,RENCA,URBANO,1,"0,03",1,"0,04",5,"0,16",2,"0,09",18,"0,56",12,"0,52",4,"0,13",6,"0,26",4,"0,13",2,"0,09",3,"0,09",1,"0,04",32,23
31037,LICEO INSTITUTO CUMBRE DE CONDORES,MUNICIPAL,Metropolitana,RENCA,URBANO,1,"0,01",1,"0,01",2,"0,03",6,"0,06",39,"0,56",51,"0,49",18,"0,26",35,"0,34",10,"0,14",11,"0,11",1,"0,01",0,"0,00",70,104
31153,INSTITUTO CUMBRES DE CONDORES PONIENTE,MUNICIPAL,Metropolitana,RENCA,URBANO,0,"0,00",0,"0,00",3,"0,05",1,"0,01",32,"0,49",33,"0,46",16,"0,25",17,"0,24",14,"0,22",20,"0,28",4,"0,06",2,"0,03",65,71
9377,COLEGIO POLIV. VICENTE VALDES,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",18,"0,33",7,"0,37",23,"0,42",7,"0,37",14,"0,25",5,"0,26",3,"0,05",0,"0,00",55,19
9408,LICEO POLITECNICO DE SAN JOAQUIN,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",18,"0,34",12,"0,71",27,"0,51",4,"0,24",8,"0,15",1,"0,06",5,"0,09",0,"0,00",53,17
9411,CENTRO EDUCACIONAL HORACIO ARAVENA A.,MUNICIPAL,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",1,"0,04",0,"0,00",16,"0,57",16,"0,67",5,"0,18",7,"0,29",6,"0,21",1,"0,04",1,"0,04",0,"0,00",28,24
9468,ESCUELA IND. SAN ANTONIO DE PADUA,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",3,"0,08",0,"0,00",15,"0,42",6,"0,40",16,"0,44",9,"0,60",2,"0,06",0,"0,00",0,"0,00",0,"0,00",36,15
9486,LICEO PARTICULAR ESPIRITU SANTO,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,1,"0,04",0,"0,00",2,"0,07",1,"0,05",7,"0,26",10,"0,45",13,"0,48",10,"0,45",4,"0,15",1,"0,05",0,"0,00",0,"0,00",27,22
9500,COLEGIO PART. NUESTRA SRA DEL HUERTO,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,07",2,"0,29",10,"0,71",5,"0,71",3,"0,21",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,14
9502,COLEGIO POLIV.ADVENTISTA SANTIAGO SUR,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"0,47",18,"0,75",8,"0,53",6,"0,25",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,24
9579,LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,3,"0,01",0,"0,00",11,"0,05",1,"0,20",108,"0,47",1,"0,20",64,"0,28",3,"0,60",45,"0,19",0,"0,00",7,"0,03",0,"0,00",231,5
25783,COLEGIO POLIV. ARZOBISPO MANUEL VICUNA,PARTICULAR SUBVENCIONADO,Metropolitana,SAN JOAQUÍN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"0,31",8,"0,67",9,"0,56",3,"0,25",2,"0,13",1,"0,08",2,"0,13",2,"0,17",16,12
9405,LICEO BETSABE HORMAZABAL DE ALARCON,MUNICIPAL,Metropolitana,SAN MIGUEL,URBANO,3,"0,05",3,"0,07",2,"0,03",4,"0,09",23,"0,39",21,"0,46",22,"0,37",12,"0,26",9,"0,15",6,"0,13",4,"0,07",4,"0,09",59,46
9406,LICEO ANDRES BELLO,MUNICIPAL,Metropolitana,SAN MIGUEL,URBANO,1,"0,01",0,0,4,"0,03",0,0,63,"0,40",0,0,74,"0,47",0,0,15,"0,10",0,0,1,"0,01",0,0,157,0
